Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Change,Hour,Weekday,Month,Volatility,CandleBodyRatio,Year
21/07/2018,BTCUSD,7323.96,7333.74,7281.42,7286.96,358.36,2614648.61,-0.5100000000,10:00,Saturday,July,0.0071436764,0.7071865443,2018
21/07/2018,BTCUSD,7312.98,7339.49,7307.06,7323.96,70.72,518060.6,0.1500000000,09:00,Saturday,July,0.0044345807,0.3385753932,2018
21/07/2018,BTCUSD,7322.97,7328.12,7297.74,7312.98,90.87,664644.84,-0.1400000000,08:00,Saturday,July,0.0041485900,0.3288347597,2018
21/07/2018,BTCUSD,7343.78,7344.99,7311.6,7322.97,199.19,1459975.45,-0.2800000000,07:00,Saturday,July,0.0045467048,0.6232404912,2018
21/07/2018,BTCUSD,7322.46,7352.42,7305.07,7343.78,202.44,1483369.93,0.2900000000,06:00,Saturday,July,0.0064664061,0.4502639916,2018
21/07/2018,BTCUSD,7301.65,7334.74,7286.9,7322.46,150.87,1102500.41,0.2900000000,05:00,Saturday,July,0.0065519437,0.4349916388,2018
21/07/2018,BTCUSD,7276.7,7301.71,7252.01,7301.65,66.48,483680.98,0.3428752044,04:00,Saturday,July,0.0068300191,0.5020120724,2018
21/07/2018,BTCUSD,7276.99,7292.98,7256.7,7276.7,99.61,724964.94,-0.0039851642,03:00,Saturday,July,0.0049855778,0.0079933848,2018
21/07/2018,BTCUSD,7260.82,7301.55,7255.36,7276.99,232.07,1691227.04,0.2200000000,02:00,Saturday,July,0.0063615404,0.3500757740,2018
21/07/2018,BTCUSD,7237.33,7272.82,7222.04,7260.82,148.68,1077986.74,0.3200000000,01:00,Saturday,July,0.0070163997,0.4625836944,2018
21/07/2018,BTCUSD,7330.84,7330.84,7212,7237.33,870.94,6330338.54,-1.2800000000,00:00,Saturday,July,0.0162109663,0.7868562773,2018
20/07/2018,BTCUSD,7359.41,7359.41,7305.51,7330.84,435.78,3191418.87,-0.3900000000,23:00,Friday,July,0.0073239567,0.5300556586,2018
20/07/2018,BTCUSD,7300.22,7372.2,7276.43,7359.41,221.74,1624157.14,0.8100000000,22:00,Friday,July,0.0131187827,0.6180432286,2018
20/07/2018,BTCUSD,7349.99,7370.77,7284.48,7300.22,130.47,957538.97,-0.6800000000,21:00,Friday,July,0.0117401520,0.5767759879,2018
20/07/2018,BTCUSD,7344.97,7375,7321.77,7349.99,147.05,1080813.42,0.0700000000,20:00,Friday,July,0.0072471365,0.0943077212,2018
20/07/2018,BTCUSD,7357.98,7380.99,7290,7344.97,289.33,2122913.02,-0.1800000000,19:00,Friday,July,0.0123661657,0.1429827454,2018
20/07/2018,BTCUSD,7330.39,7388,7265,7357.98,479.71,3516136.44,0.3800000000,18:00,Friday,July,0.0167794619,0.2243089431,2018
20/07/2018,BTCUSD,7463.39,7492.15,7290.01,7330.39,1046.06,7723792.29,-1.7800000000,17:00,Friday,July,0.0270842070,0.6579598298,2018
20/07/2018,BTCUSD,7471.67,7696.88,7463.39,7463.39,1510.0,11439228.05,-0.1100000000,16:00,Friday,July,0.0312500418,0.0354619042,2018
20/07/2018,BTCUSD,7475.51,7517.84,7447.21,7471.67,290.96,2174703.55,-0.0500000000,15:00,Friday,July,0.0094481848,0.0543678324,2018
20/07/2018,BTCUSD,7466.15,7497.58,7431.1,7475.51,318.68,2380183.59,0.1300000000,14:00,Friday,July,0.0089041876,0.1407942238,2018
20/07/2018,BTCUSD,7465.04,7478.73,7440.09,7466.15,135.4,1010243.63,0.0100000000,13:00,Friday,July,0.0051761277,0.0287267081,2018
20/07/2018,BTCUSD,7494,7506.96,7437.47,7465.04,245.64,1833699.6,-0.3864424873,12:00,Friday,July,0.0092727515,0.4167506116,2018
20/07/2018,BTCUSD,7464.71,7514.47,7458.15,7494,366.74,2744311.79,0.3923796102,11:00,Friday,July,0.0075448343,0.5200639205,2018
20/07/2018,BTCUSD,7441.72,7471,7437.96,7464.71,234.2,1747024.94,0.3100000000,10:00,Friday,July,0.0044398338,0.6958232446,2018
20/07/2018,BTCUSD,7462.19,7479.99,7425,7441.72,331.32,2468681.38,-0.2700000000,09:00,Friday,July,0.0073691503,0.3722494999,2018
20/07/2018,BTCUSD,7439.8,7503.81,7433.81,7462.19,548.73,4094985.82,0.3009489502,08:00,Friday,July,0.0094088551,0.3198571429,2018
20/07/2018,BTCUSD,7368.86,7446.8,7340.56,7439.8,659.84,4872673.97,0.9626997935,07:00,Friday,July,0.0144174268,0.6677334337,2018
20/07/2018,BTCUSD,7409.78,7429.36,7338.91,7368.86,630.88,4659133.12,-0.5500000000,06:00,Friday,July,0.0122068401,0.4524046434,2018
20/07/2018,BTCUSD,7446.46,7454.99,7398.94,7409.78,279.81,2077634.57,-0.4900000000,05:00,Friday,July,0.0075270666,0.6544157003,2018
20/07/2018,BTCUSD,7464.99,7466.48,7433.89,7446.46,133.83,996276.67,-0.2500000000,04:00,Friday,July,0.0043657125,0.5685793188,2018
20/07/2018,BTCUSD,7453.99,7467.35,7428.37,7464.99,188.45,1404045.57,0.1500000000,03:00,Friday,July,0.0052294140,0.2821959979,2018
20/07/2018,BTCUSD,7454.99,7471.23,7440.71,7453.99,165.44,1233432.4,-0.0100000000,02:00,Friday,July,0.0040939022,0.0327653997,2018
20/07/2018,BTCUSD,7409.27,7456.04,7389.34,7454.99,193.28,1435525.58,0.6200000000,01:00,Friday,July,0.0090022364,0.6854572714,2018
20/07/2018,BTCUSD,7471.42,7475.99,7367.09,7409.27,395.84,2932585.49,-0.8300000000,00:00,Friday,July,0.0145755425,0.5707070707,2018
19/07/2018,BTCUSD,7479.61,7510.43,7431.1,7471.42,288.01,2150833.25,-0.1100000000,23:00,Thursday,July,0.0106061680,0.1032396319,2018
19/07/2018,BTCUSD,7436.93,7570.9,7433.99,7479.61,793.46,5947075.84,0.5700000000,22:00,Thursday,July,0.0184094781,0.3117376379,2018
19/07/2018,BTCUSD,7416.59,7460.2,7416.59,7436.93,45.09,335446.22,0.2700000000,21:00,Thursday,July,0.0058800608,0.4664067874,2018
19/07/2018,BTCUSD,7448.08,7481.02,7414.66,7416.59,341.19,2541848.79,-0.4200000000,20:00,Thursday,July,0.0089096787,0.4745328511,2018
19/07/2018,BTCUSD,7420.81,7488,7415,7448.08,335.15,2499285.31,0.3700000000,19:00,Thursday,July,0.0098372011,0.3735616438,2018
19/07/2018,BTCUSD,7422.04,7450,7406.46,7420.81,248.57,1847374.31,-0.0200000000,18:00,Thursday,July,0.0058663117,0.0282498852,2018
19/07/2018,BTCUSD,7371.86,7431.1,7358.62,7422.04,353.88,2620114.63,0.6800000000,17:00,Thursday,July,0.0098319827,0.6923289183,2018
19/07/2018,BTCUSD,7391.83,7419.99,7348.27,7371.86,609.23,4499487.53,-0.2700000000,16:00,Thursday,July,0.0097026041,0.2784439487,2018
19/07/2018,BTCUSD,7448.6,7483.29,7363.63,7391.83,735.65,5462758.12,-0.7621566469,15:00,Thursday,July,0.0160647638,0.4744275447,2018
19/07/2018,BTCUSD,7486.65,7486.65,7431.1,7448.6,485.06,3616235.46,-0.5082379970,14:00,Thursday,July,0.0074198740,0.6849684968,2018
19/07/2018,BTCUSD,7423.27,7513,7414.05,7486.65,703.35,5248927.21,0.8500000000,13:00,Thursday,July,0.0133297051,0.6405255179,2018
19/07/2018,BTCUSD,7416.99,7452,7406.78,7423.27,334.26,2482521.47,0.0800000000,12:00,Thursday,July,0.0060968129,0.1388766033,2018
19/07/2018,BTCUSD,7374.87,7434.34,7359.94,7416.99,624.64,4622003.24,0.5700000000,11:00,Thursday,July,0.0100883134,0.5661290323,2018
19/07/2018,BTCUSD,7408.79,7420.71,7370.46,7374.87,218.13,1611513.72,-0.4600000000,10:00,Thursday,July,0.0067824840,0.6750248756,2018
19/07/2018,BTCUSD,7324.03,7420,7321.97,7408.79,532.98,3927556.9,1.1600000000,09:00,Thursday,July,0.0133847076,0.8646332755,2018
19/07/2018,BTCUSD,7310.83,7338.41,7298.38,7324.03,358.44,2622125.54,0.1800000000,08:00,Thursday,July,0.0054754385,0.3297526855,2018
19/07/2018,BTCUSD,7332.58,7345.39,7293.59,7310.83,202.74,1484532.8,-0.3000000000,07:00,Thursday,July,0.0070643621,0.4198841699,2018
19/07/2018,BTCUSD,7329.47,7362.09,7326.23,7332.58,262.75,1929530.25,0.0400000000,06:00,Thursday,July,0.0048925775,0.0867261573,2018
19/07/2018,BTCUSD,7315.98,7336.99,7300.33,7329.47,185.65,1359245.16,0.1800000000,05:00,Thursday,July,0.0050109486,0.3679759956,2018
19/07/2018,BTCUSD,7316.87,7347.16,7305.67,7315.98,203.41,1490708.7,-0.0100000000,04:00,Thursday,July,0.0056704574,0.0214509520,2018
19/07/2018,BTCUSD,7323.19,7357.26,7316.87,7316.87,131.57,965522.38,-0.0900000000,03:00,Thursday,July,0.0055153560,0.1564743748,2018
19/07/2018,BTCUSD,7298.95,7342.45,7280.92,7323.19,322.28,2354462.88,0.3300000000,02:00,Thursday,July,0.0084299797,0.3939541687,2018
19/07/2018,BTCUSD,7340.77,7342.6,7278.84,7298.95,286.2,2091067.8,-0.5700000000,01:00,Thursday,July,0.0086857373,0.6558971142,2018
19/07/2018,BTCUSD,7374.88,7384.92,7305,7340.77,201.54,1479387.55,-0.4600000000,00:00,Thursday,July,0.0108367865,0.4268018018,2018
18/07/2018,BTCUSD,7359.68,7394.09,7340.71,7374.88,307.69,2268343.66,0.2100000000,23:00,Wednesday,July,0.0072530327,0.2847508430,2018
18/07/2018,BTCUSD,7332.6,7388.99,7278.88,7359.68,324.78,2380734.14,0.3693096582,22:00,Wednesday,July,0.0150165017,0.2459358823,2018
18/07/2018,BTCUSD,7336.18,7357.26,7299.92,7332.6,177.31,1300009.44,-0.0487992388,21:00,Wednesday,July,0.0078160569,0.0624346006,2018
18/07/2018,BTCUSD,7400,7400,7239.15,7336.18,949.03,6922391.06,-0.8624324324,20:00,Wednesday,July,0.0217364865,0.3967671744,2018
18/07/2018,BTCUSD,7428.05,7442.4,7339.12,7400,649.21,4794432.56,-0.3776226601,19:00,Wednesday,July,0.0139040529,0.2715917893,2018
18/07/2018,BTCUSD,7500.86,7599.98,7376,7428.05,1490.02,11172723.69,-0.9700000000,18:00,Wednesday,July,0.0298605760,0.3250736673,2018
18/07/2018,BTCUSD,7431.18,7513.38,7428.63,7500.86,1103.91,8247570.88,0.9400000000,17:00,Wednesday,July,0.0114046491,0.8221828909,2018
18/07/2018,BTCUSD,7422.88,7451.99,7410.89,7431.18,221.67,1647469.3,0.1100000000,16:00,Wednesday,July,0.0055369345,0.2019464720,2018
18/07/2018,BTCUSD,7446.3,7446.3,7378,7422.88,817.06,6055122.46,-0.3145186200,15:00,Wednesday,July,0.0091723406,0.3428989751,2018
18/07/2018,BTCUSD,7449.43,7525.17,7425.76,7446.3,630.39,4706264.24,-0.0420166375,14:00,Wednesday,July,0.0133446452,0.0314857660,2018
18/07/2018,BTCUSD,7430,7461.62,7385.98,7449.43,383.98,2851271.78,0.2615074024,13:00,Wednesday,July,0.0101803499,0.2568746695,2018
18/07/2018,BTCUSD,7410.65,7468.31,7407.48,7430,462.37,3441667.99,0.2611106988,12:00,Wednesday,July,0.0082084567,0.3180996219,2018
18/07/2018,BTCUSD,7397.61,7434.45,7380.97,7410.65,386.63,2866370.21,0.1800000000,11:00,Wednesday,July,0.0072293619,0.2438294690,2018
18/07/2018,BTCUSD,7395.63,7424.42,7362.19,7397.61,269.83,1996662.83,0.0300000000,10:00,Wednesday,July,0.0084144285,0.0318174514,2018
18/07/2018,BTCUSD,7362.08,7395.63,7361.96,7395.63,338.75,2499982.03,0.4600000000,09:00,Wednesday,July,0.0045734358,0.9964359964,2018
18/07/2018,BTCUSD,7433.46,7437.98,7317.83,7362.08,773.15,5691054.24,-0.9600000000,08:00,Wednesday,July,0.0161634017,0.5940907199,2018
18/07/2018,BTCUSD,7464.86,7466,7403.8,7433.46,665.62,4944348.99,-0.4200000000,07:00,Wednesday,July,0.0083323733,0.5048231511,2018
18/07/2018,BTCUSD,7459.23,7477.57,7449.25,7464.86,304.67,2272795.48,0.0800000000,06:00,Wednesday,July,0.0037966385,0.1987994350,2018
18/07/2018,BTCUSD,7433,7481.07,7416.27,7459.23,281.91,2097039.92,0.3528857796,05:00,Wednesday,July,0.0087178797,0.4047839506,2018
18/07/2018,BTCUSD,7458.54,7471.41,7400,7433,351.11,2608164.78,-0.3424262657,04:00,Wednesday,July,0.0095742598,0.3576529898,2018
18/07/2018,BTCUSD,7401,7546.68,7401,7458.54,1576.15,11798048.6,0.7774625051,03:00,Wednesday,July,0.0196838265,0.3949752883,2018
18/07/2018,BTCUSD,7336.99,7449.68,7328.49,7401,511.71,3775483.69,0.8724286117,02:00,Wednesday,July,0.0165176728,0.5281788926,2018
18/07/2018,BTCUSD,7341.22,7352.41,7315.01,7336.99,125.74,922275.1,-0.0600000000,01:00,Wednesday,July,0.0050945211,0.1131016043,2018
18/07/2018,BTCUSD,7310.71,7369.52,7310.71,7341.22,245.16,1799395.28,0.4200000000,00:00,Wednesday,July,0.0080443623,0.5187893215,2018
17/07/2018,BTCUSD,7310.56,7338.55,7296.6,7310.71,270.47,1979623.49,0.0000000000,23:00,Tuesday,July,0.0057382745,0.0035756853,2018
17/07/2018,BTCUSD,7360.6,7379,7269.84,7310.56,474.87,3475255.97,-0.6798358829,22:00,Tuesday,July,0.0148303127,0.4584096739,2018
17/07/2018,BTCUSD,7317.11,7388.38,7312.89,7360.6,378.16,2781076.34,0.5943603417,21:00,Tuesday,July,0.0103169147,0.5761027951,2018
17/07/2018,BTCUSD,7295.13,7332.21,7295.13,7317.11,582.84,4263944.05,0.3000000000,20:00,Tuesday,July,0.0050828429,0.5927723840,2018
17/07/2018,BTCUSD,7346.91,7375.65,7295.13,7295.13,874.26,6408774.66,-0.7000000000,19:00,Tuesday,July,0.0109597096,0.6430700447,2018
17/07/2018,BTCUSD,7183.99,7468.31,7171.33,7346.91,2600.32,19126407.89,2.2700000000,18:00,Tuesday,July,0.0413391444,0.5485891306,2018
17/07/2018,BTCUSD,6751.72,7264.47,6745.83,7183.99,2640.49,18620560.8,6.4000000000,17:00,Tuesday,July,0.0768159817,0.8334683017,2018
17/07/2018,BTCUSD,6779.23,6779.23,6733.51,6751.72,294.3,1986746.72,-0.4100000000,16:00,Tuesday,July,0.0067441288,0.6017060367,2018
17/07/2018,BTCUSD,6718,6789,6711.68,6779.23,407.12,2747512.48,0.9114319738,15:00,Tuesday,July,0.0115093778,0.7919037765,2018
17/07/2018,BTCUSD,6697.53,6764.47,6690.25,6718,477.88,3212613.38,0.3056350625,14:00,Tuesday,July,0.0110816973,0.2758016707,2018
17/07/2018,BTCUSD,6699.3,6710,6682.88,6697.53,207.8,1391864.94,-0.0264206708,13:00,Tuesday,July,0.0040481841,0.0652654867,2018
17/07/2018,BTCUSD,6683.14,6708.01,6674.6,6699.3,341.78,2287346.9,0.2418025060,12:00,Tuesday,July,0.0049991471,0.4836875187,2018
17/07/2018,BTCUSD,6718.26,6724.34,6675.63,6683.14,201.22,1348614.56,-0.5200000000,11:00,Tuesday,July,0.0072503892,0.7210018477,2018
17/07/2018,BTCUSD,6702.3,6720,6696.01,6718.26,155.38,1042120.84,0.2381272101,10:00,Tuesday,July,0.0035793683,0.6652771988,2018
17/07/2018,BTCUSD,6715.07,6719.97,6693.17,6702.3,173.23,1161670.06,-0.1901692760,09:00,Tuesday,July,0.0039910232,0.4764925373,2018
17/07/2018,BTCUSD,6698.76,6734.78,6694.19,6715.07,341.46,2294438.1,0.2400000000,08:00,Tuesday,July,0.0060593304,0.4018231091,2018
17/07/2018,BTCUSD,6670.93,6702.19,6668.64,6698.76,194.46,1300997.96,0.4200000000,07:00,Tuesday,July,0.0050292838,0.8295081967,2018
17/07/2018,BTCUSD,6688.11,6696.63,6657.95,6670.93,387.29,2587491.88,-0.2600000000,06:00,Tuesday,July,0.0057833977,0.4441571872,2018
17/07/2018,BTCUSD,6707.47,6718.3,6679.58,6688.11,306.45,2053621.55,-0.2900000000,05:00,Tuesday,July,0.0057726684,0.5000000000,2018
17/07/2018,BTCUSD,6738.86,6755.14,6702.91,6707.47,328.33,2207847.78,-0.4700000000,04:00,Tuesday,July,0.0077505691,0.6009955964,2018
17/07/2018,BTCUSD,6734.4,6749.7,6724.5,6738.86,247.25,1665494.07,0.0662271323,03:00,Tuesday,July,0.0037419815,0.1769841270,2018
17/07/2018,BTCUSD,6721,6734.87,6712.29,6734.4,194.25,1307163.64,0.1993750930,02:00,Tuesday,July,0.0033596191,0.5934455270,2018
17/07/2018,BTCUSD,6740.87,6749.11,6696,6721,247.99,1666318.6,-0.2947690728,01:00,Tuesday,July,0.0078788050,0.3741291659,2018
17/07/2018,BTCUSD,6721.04,6741.59,6700.36,6740.87,375.73,2526123.13,0.3000000000,00:00,Tuesday,July,0.0061344673,0.4809604657,2018
16/07/2018,BTCUSD,6671.97,6755,6662.04,6721.04,699.65,4700740.52,0.7400000000,23:00,Monday,July,0.0139329164,0.5278614458,2018
16/07/2018,BTCUSD,6661.66,6697.23,6651.91,6671.97,188.37,1257005.96,0.1500000000,22:00,Monday,July,0.0068031091,0.2274933804,2018
16/07/2018,BTCUSD,6661.11,6668.32,6641.35,6661.66,151.51,1008524.63,0.0100000000,21:00,Monday,July,0.0040488747,0.0203930293,2018
16/07/2018,BTCUSD,6675.01,6675.01,6651.01,6661.11,245.83,1638392.23,-0.2100000000,20:00,Monday,July,0.0035955002,0.5791666667,2018
16/07/2018,BTCUSD,6660.56,6689.94,6635,6675.01,297.5,1981897.93,0.2200000000,19:00,Monday,July,0.0082485557,0.2630141973,2018
16/07/2018,BTCUSD,6665.62,6700,6659.51,6660.56,436.1,2913361.09,-0.0800000000,18:00,Monday,July,0.0060744537,0.1249691282,2018
16/07/2018,BTCUSD,6617.04,6724.78,6613.72,6665.62,933.84,6232959.77,0.7300000000,17:00,Monday,July,0.0167839396,0.4374212138,2018
16/07/2018,BTCUSD,6623.44,6652.26,6610.63,6617.04,697.8,4633743.83,-0.1000000000,16:00,Monday,July,0.0062852536,0.1537352871,2018
16/07/2018,BTCUSD,6621.57,6647.85,6608.26,6623.44,320.53,2124754.87,0.0300000000,15:00,Monday,July,0.0059789446,0.0472341500,2018
16/07/2018,BTCUSD,6588.18,6631.4,6580,6621.57,369.45,2443755.81,0.5100000000,14:00,Monday,July,0.0078018512,0.6496108949,2018
16/07/2018,BTCUSD,6599.25,6619.97,6576.8,6588.18,398.27,2627631.55,-0.1700000000,13:00,Monday,July,0.0065416525,0.2564280751,2018
16/07/2018,BTCUSD,6625.99,6633.18,6587.3,6599.25,436.89,2886535.04,-0.4000000000,12:00,Monday,July,0.0069242483,0.5828247602,2018
16/07/2018,BTCUSD,6542.77,6667,6527.19,6625.99,912.03,6022860.97,1.2700000000,11:00,Monday,July,0.0213686252,0.5952363922,2018
16/07/2018,BTCUSD,6522.15,6553,6496.46,6542.77,610.8,3983335.56,0.3200000000,10:00,Monday,July,0.0086689205,0.3646975593,2018
16/07/2018,BTCUSD,6368.02,6530,6360,6522.15,1147.69,7418674.01,2.4200000000,09:00,Monday,July,0.0266958961,0.9066470588,2018
16/07/2018,BTCUSD,6359.74,6396.08,6340,6368.02,372.24,2369598.53,0.1300000000,08:00,Monday,July,0.0088179705,0.1476462197,2018
16/07/2018,BTCUSD,6363.13,6365.67,6348.41,6359.74,157.83,1002695.44,-0.0500000000,07:00,Monday,July,0.0027125016,0.1964078795,2018
16/07/2018,BTCUSD,6362.99,6380.01,6355.07,6363.13,119.64,761752.33,0.0000000000,06:00,Monday,July,0.0039195410,0.0056134723,2018
16/07/2018,BTCUSD,6344.03,6367.99,6342.76,6362.99,158.7,1009238.67,0.3000000000,05:00,Monday,July,0.0039769673,0.7514863258,2018
16/07/2018,BTCUSD,6352.93,6357.17,6338.86,6344.03,97.74,620504.75,-0.1400000000,04:00,Monday,July,0.0028821347,0.4860731841,2018
16/07/2018,BTCUSD,6351.87,6370,6346.49,6352.93,198.15,1260752.84,0.0200000000,03:00,Monday,July,0.0037012722,0.0450871969,2018
16/07/2018,BTCUSD,6345.61,6363.53,6333.63,6351.87,223.51,1417294.48,0.1000000000,02:00,Monday,July,0.0047119189,0.2093645485,2018
16/07/2018,BTCUSD,6350.52,6354.99,6339.58,6345.61,112.25,712492.32,-0.0800000000,01:00,Monday,July,0.0024265729,0.3186242700,2018
16/07/2018,BTCUSD,6349.3,6377.82,6340.53,6350.52,117.74,748249.33,0.0192147166,00:00,Monday,July,0.0058730884,0.0327165460,2018
15/07/2018,BTCUSD,6361.63,6373.07,6336.01,6349.3,93.76,595245.86,-0.1938182510,23:00,Sunday,July,0.0058255510,0.3327037237,2018
15/07/2018,BTCUSD,6379.95,6388.82,6350.11,6361.63,177.91,1133835.24,-0.2900000000,22:00,Sunday,July,0.0060674457,0.4732627228,2018
15/07/2018,BTCUSD,6372.69,6397.21,6369.12,6379.95,157.75,1006828.31,0.1100000000,21:00,Sunday,July,0.0044078717,0.2584549662,2018
15/07/2018,BTCUSD,6362.99,6372.69,6355.29,6372.69,83.2,529393.61,0.1500000000,20:00,Sunday,July,0.0027345635,0.5574712644,2018
15/07/2018,BTCUSD,6349.72,6372.94,6349.47,6362.99,72.23,459477.97,0.2100000000,19:00,Sunday,July,0.0036962260,0.5654026417,2018
15/07/2018,BTCUSD,6383,6383,6349.47,6349.72,65.63,417658.22,-0.5213849287,18:00,Sunday,July,0.0052530158,0.9925439905,2018
15/07/2018,BTCUSD,6374.74,6393.51,6354.12,6383,294.5,1879818.44,0.1295739120,17:00,Sunday,July,0.0061790755,0.2096978929,2018
15/07/2018,BTCUSD,6372.36,6397.21,6362.7,6374.74,106.36,678296.77,0.0400000000,16:00,Sunday,July,0.0054155760,0.0689655172,2018
15/07/2018,BTCUSD,6347.99,6376.98,6342.62,6372.36,249.59,1586484.37,0.3800000000,15:00,Sunday,July,0.0054127369,0.7092549476,2018
15/07/2018,BTCUSD,6354.96,6362.94,6327.14,6347.99,140.14,889382.77,-0.1100000000,14:00,Sunday,July,0.0056333950,0.1946927374,2018
15/07/2018,BTCUSD,6329.26,6359.06,6322.03,6354.96,111.84,709071.63,0.4100000000,13:00,Sunday,July,0.0058506050,0.6940318661,2018
15/07/2018,BTCUSD,6353.01,6360.89,6324.21,6329.26,91.99,583242.7,-0.3700000000,12:00,Sunday,July,0.0057736412,0.6474918212,2018
